id	abbreviation	name	code	stoichiometry	is_transport	equation	definition	reversibility	direction	abstract_reaction	pathways	aliases	ec_numbers	deltag	deltagerr	compound_ids	status	is_obsolete	linked_reaction	notes	is_copy_of	gapseq.status
rxn22991	RXN-12549.c	RXN-12549.c	(1) cpd00365[0] + (1) cpd28097[0] <=> (1) cpd28052[0]	-1:cpd00365:0:0:"Retinol";-1:cpd28097:0:0:"Retinol-Binding-Proteins";1:cpd28052:0:0:"RPB-Retinol"	0	(1) cpd00365[0] + (1) cpd28097[0] => (1) cpd28052[0]	(1) Retinol[0] + (1) Retinol-Binding-Proteins[0] => (1) RPB-Retinol[0]	>	>					1e+07	1e+07	cpd00365;cpd28052;cpd28097	CPDFORMERROR	0				not.assessed
rxn22992	RXN-12550.c	retinol isomerase (ambiguous)	(1) cpd00001[0] + (1) cpd22351[0] <=> (1) cpd00667[0] + (1) cpd27058[0]	-1:cpd00001:0:0:"H2O";-1:cpd22351:0:0:"All-trans-Retinyl-Esters";1:cpd00667:0:0:"11-cis-Retinol";1:cpd27058:0:0:"Fatty-Acids"	0	(1) cpd00001[0] + (1) cpd22351[0] <= (1) cpd00667[0] + (1) cpd27058[0]	(1) H2O[0] + (1) All-trans-Retinyl-Esters[0] <= (1) 11-cis-Retinol[0] + (1) Fatty-Acids[0]	<	<					1e+07	1e+07	cpd00001;cpd00667;cpd22351;cpd27058	CPDFORMERROR	0				not.assessed
rxn22993	RXN-12551.c	RDH5 (gene name)	(1) cpd00003[0] + (1) cpd21796[0] <=> (1) cpd00004[0] + (1) cpd21795[0]	-1:cpd00003:0:0:"NAD";-1:cpd21796:0:0:"11C-Retinol-RALBPs";1:cpd00004:0:0:"NADH";1:cpd00067:0:0:"H+";1:cpd21795:0:0:"11C-Retinal-RALBPs"	0	(1) cpd00003[0] + (1) cpd21796[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd21795[0]	(1) NAD[0] + (1) 11C-Retinol-RALBPs[0] <=> (1) NADH[0] + (1) H+[0] + (1) 11C-Retinal-RALBPs[0]	=	=					1e+07	1e+07	cpd00003;cpd00004;cpd00067;cpd21795;cpd21796	CPDFORMERROR	0				not.assessed
rxn22994	RXN-12552.c	RXN-12552.c	(1) cpd11632[0] + (1) cpd28104[0] <=> (1) cpd27505[0]	-1:cpd11632:0:0:"hn";-1:cpd28104:0:0:"Rhodopsins";1:cpd27505:0:0:"Metarhodopsins-II"	0	(1) cpd11632[0] + (1) cpd28104[0] <=> (1) cpd27505[0]	(1) hn[0] + (1) Rhodopsins[0] <=> (1) Metarhodopsins-II[0]	=	=					1e+07	1e+07	cpd11632;cpd27505;cpd28104	CPDFORMERROR	0				not.assessed
rxn22995	RXN-12553.c	RXN-12553.c	(1) cpd00001[0] + (1) cpd27505[0] <=> (1) cpd00304[0] + (1) cpd22384[0]	-1:cpd00001:0:0:"H2O";-1:cpd27505:0:0:"Metarhodopsins-II";1:cpd00304:0:0:"Retinal";1:cpd22384:0:0:"Aporhodopsins"	0	(1) cpd00001[0] + (1) cpd27505[0] <= (1) cpd00304[0] + (1) cpd22384[0]	(1) H2O[0] + (1) Metarhodopsins-II[0] <= (1) Retinal[0] + (1) Aporhodopsins[0]	<	<					1e+07	1e+07	cpd00001;cpd00304;cpd22384;cpd27505	CPDFORMERROR	0				not.assessed
rxn22996	RXN-12554.c	N,N'-diacetylchitobiose synthase	(1) cpd00001[0] + (1) cpd22519[0] <=> (1) cpd01157[0]	-1:cpd00001:0:0:"H2O";-1:cpd22519:0:0:"CHITIN";1:cpd01157:0:0:"Chitobiose"	0	(1) cpd00001[0] + (1) cpd22519[0] <=> (1) cpd01157[0]	(1) H2O[0] + (1) CHITIN[0] <=> (1) Chitobiose[0]	=	=					1e+07	1e+07	cpd00001;cpd01157;cpd22519	CPDFORMERROR	0	rxn22997			not.assessed
rxn22997	RXN-12554.e	N,N'-diacetylchitobiose synthase	(1) cpd00001[0] + (1) cpd22519[0] <=> (1) cpd01157[0]	-1:cpd00001:0:0:"H2O";-1:cpd22519:0:0:"CHITIN";1:cpd01157:0:0:"Chitobiose"	0	(1) cpd00001[0] + (1) cpd22519[0] <=> (1) cpd01157[0]	(1) H2O[0] + (1) CHITIN[0] <=> (1) Chitobiose[0]	=	=					1e+07	1e+07	cpd00001;cpd01157;cpd22519	CPDFORMERROR	1	rxn22996		rxn22996	not.assessed
rxn22998	RXN-12555.c	RXN-12555.c	(1) cpd00667[0] + (1) cpd28094[0] <=> (1) cpd21796[0]	-1:cpd00667:0:0:"11-cis-Retinol";-1:cpd28094:0:0:"Retinaldehyde-binding-proteins";1:cpd21796:0:0:"11C-Retinol-RALBPs"	0	(1) cpd00667[0] + (1) cpd28094[0] => (1) cpd21796[0]	(1) 11-cis-Retinol[0] + (1) Retinaldehyde-binding-proteins[0] => (1) 11C-Retinol-RALBPs[0]	>	>					1e+07	1e+07	cpd00667;cpd21796;cpd28094	CPDFORMERROR	0				not.assessed
rxn22999	RXN-12556.c	RXN-12556.c	(1) cpd21795[0] <=> (1) cpd01430[0] + (1) cpd28094[0]	-1:cpd21795:0:0:"11C-Retinal-RALBPs";1:cpd01430:0:0:"11-cis-Retinal";1:cpd28094:0:0:"Retinaldehyde-binding-proteins"	0	(1) cpd21795[0] <= (1) cpd01430[0] + (1) cpd28094[0]	(1) 11C-Retinal-RALBPs[0] <= (1) 11-cis-Retinal[0] + (1) Retinaldehyde-binding-proteins[0]	<	<					1e+07	1e+07	cpd01430;cpd21795;cpd28094	CPDFORMERROR	0				not.assessed
rxn23000	RXN-12558.m	crotonyl-CoA reductase (NAD+)	(1) cpd00003[0] + (1) cpd00120[0] <=> (1) cpd00004[0] + (1) cpd00650[0]	-1:cpd00003:0:0:"NAD";-1:cpd00120:0:0:"Butyryl-CoA";1:cpd00004:0:0:"NADH";1:cpd00067:0:0:"H+";1:cpd00650:0:0:"Crotonyl-CoA"	0	(1) cpd00003[0] + (1) cpd00120[0] <= (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00650[0]	(1) NAD[0] + (1) Butyryl-CoA[0] <= (1) NADH[0] + (1) H+[0] + (1) Crotonyl-CoA[0]	<	<					16.55	1.19	cpd00003;cpd00004;cpd00067;cpd00120;cpd00650	OK	1	rxn00868		rxn00868	corrected
rxn23001	RXN-12559.m	trans-2-hexenoyl-CoA  reductase (NAD+)	(1) cpd00004[0] + (1) cpd03125[0] <=> (1) cpd00003[0] + (1) cpd03124[0]	-1:cpd00004:0:0:"NADH";-1:cpd00067:0:0:"H+";-1:cpd03125:0:0:"(2E)-Hexenoyl-CoA";1:cpd00003:0:0:"NAD";1:cpd03124:0:0:"Hexanoyl-CoA"	0	(1) cpd00004[0] + (1) cpd00067[0] + (1) cpd03125[0] => (1) cpd00003[0] + (1) cpd03124[0]	(1) NADH[0] + (1) H+[0] + (1) (2E)-Hexenoyl-CoA[0] => (1) NAD[0] + (1) Hexanoyl-CoA[0]	>	<					16.55	1.19	cpd00003;cpd00004;cpd00067;cpd03124;cpd03125	OK	1	rxn10010		rxn10010	corrected
rxn23002	RXN-12560.c	RXN-12560.c	(1) cpd00006[0] + (1) cpd23921[0] <=> (1) cpd00005[0] + (1) cpd23920[0]	-1:cpd00006:0:0:"NADP";-3:cpd00067:0:0:"H+";-1:cpd23921:0:0:"beta-ketovaleryl-CoA";1:cpd00005:0:0:"NADPH";1:cpd23920:0:0:"(R)-3-hydroxyvaleryl-CoA"	0	(1) cpd00006[0] + (3) cpd00067[0] + (1) cpd23921[0] <= (1) cpd00005[0] + (1) cpd23920[0]	(1) NADP[0] + (3) H+[0] + (1) beta-ketovaleryl-CoA[0] <= (1) NADPH[0] + (1) (R)-3-hydroxyvaleryl-CoA[0]	<	<					25.84	1.08	cpd00005;cpd00006;cpd00067;cpd23920;cpd23921	CI:-4	0				not.assessed
rxn23003	RXN-12561.c	RXN-12561.c	(1) cpd00022[0] + (1) cpd00086[0] <=> (1) cpd00010[0] + (1) cpd23921[0]	-1:cpd00022:0:0:"Acetyl-CoA";-1:cpd00086:0:0:"Propionyl-CoA";1:cpd00010:0:0:"CoA";1:cpd23921:0:0:"beta-ketovaleryl-CoA"	0	(1) cpd00022[0] + (1) cpd00086[0] <=> (1) cpd00010[0] + (1) cpd23921[0]	(1) Acetyl-CoA[0] + (1) Propionyl-CoA[0] <=> (1) CoA[0] + (1) beta-ketovaleryl-CoA[0]	=	=					7.06	1.09	cpd00010;cpd00022;cpd00086;cpd23921	OK	0				not.assessed
rxn23004	RXN-12563.c	RXN-12563.c	(1) cpd11624[0] + (1) cpd26662[0] <=> (1) cpd21789[0] + (1) cpd21856[0] + (1) cpd26684[0]	-1:cpd11624:0:0:"Lecithin";-1:cpd26662:0:0:"CRPB-11-Cis-Retinol";1:cpd21789:0:0:"11-Cis-Retinyl-Esters";1:cpd21856:0:0:"2-Acylglycero-Phosphocholines";1:cpd26684:0:0:"Cellular-Retinol-Binding-Proteins"	0	(1) cpd11624[0] + (1) cpd26662[0] <= (1) cpd21789[0] + (1) cpd21856[0] + (1) cpd26684[0]	(1) Lecithin[0] + (1) CRPB-11-Cis-Retinol[0] <= (1) 11-Cis-Retinyl-Esters[0] + (1) 2-Acylglycero-Phosphocholines[0] + (1) Cellular-Retinol-Binding-Proteins[0]	<	<					1e+07	1e+07	cpd11624;cpd21789;cpd21856;cpd26662;cpd26684	CPDFORMERROR	0				not.assessed
rxn23005	RXN-12564.c	retinyl ester hydrolase	(1) cpd00001[0] + (1) cpd21789[0] <=> (1) cpd00667[0] + (1) cpd27058[0]	-1:cpd00001:0:0:"H2O";-1:cpd21789:0:0:"11-Cis-Retinyl-Esters";1:cpd00667:0:0:"11-cis-Retinol";1:cpd27058:0:0:"Fatty-Acids"	0	(1) cpd00001[0] + (1) cpd21789[0] <= (1) cpd00667[0] + (1) cpd27058[0]	(1) H2O[0] + (1) 11-Cis-Retinyl-Esters[0] <= (1) 11-cis-Retinol[0] + (1) Fatty-Acids[0]	<	<					1e+07	1e+07	cpd00001;cpd00667;cpd21789;cpd27058	CPDFORMERROR	0				not.assessed
rxn23006	RXN-12568.c	hexanal dehydrogenase	(1) cpd00010[0] + (1) cpd15611[0] + (1) cpd27638[0] <=> (1) cpd03124[0] + (1) cpd27640[0]	-1:cpd00010:0:0:"CoA";-1:cpd15611:0:0:"hexanal";-1:cpd27638:0:0:"NAD-P-OR-NOP";1:cpd00067:0:0:"H+";1:cpd03124:0:0:"Hexanoyl-CoA";1:cpd27640:0:0:"NADH-P-OR-NOP"	0	(1) cpd00010[0] + (1) cpd15611[0] + (1) cpd27638[0] <=> (1) cpd00067[0] + (1) cpd03124[0] + (1) cpd27640[0]	(1) CoA[0] + (1) hexanal[0] + (1) NAD-P-OR-NOP[0] <=> (1) H+[0] + (1) Hexanoyl-CoA[0] + (1) NADH-P-OR-NOP[0]	=	=					1e+07	1e+07	cpd00010;cpd00067;cpd03124;cpd15611;cpd27638;cpd27640	CPDFORMERROR	0				not.assessed
rxn23009	RXN-12571.c	3-methylmercaptopropionyl-CoA ligase	(1) cpd00002[0] + (1) cpd00010[0] + (1) cpd05191[0] <=> (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd23929[0]	-1:cpd00002:0:0:"ATP";-1:cpd00010:0:0:"CoA";-1:cpd05191:0:0:"3-Methylthiopropionate";1:cpd00012:0:0:"PPi";1:cpd00018:0:0:"AMP";1:cpd00067:0:0:"H+";1:cpd23929:0:0:"3-S-methylthiopropionyl-CoA"	0	(1) cpd00002[0] + (1) cpd00010[0] + (1) cpd05191[0] => (1) cpd00012[0] + (1) cpd00018[0] + (1) cpd00067[0] + (1) cpd23929[0]	(1) ATP[0] + (1) CoA[0] + (1) 3-Methylthiopropionate[0] => (1) PPi[0] + (1) AMP[0] + (1) H+[0] + (1) 3-S-methylthiopropionyl-CoA[0]	>	>					-21.55	1.23	cpd00002;cpd00010;cpd00012;cpd00018;cpd00067;cpd05191;cpd23929	OK	0				not.assessed
rxn23010	RXN-12572.c	3-methylmercaptopropionyl-CoA dehydrogenase	(1) cpd00015[0] + (1) cpd23929[0] <=> (1) cpd00982[0] + (1) cpd23930[0]	-1:cpd00015:0:0:"FAD";-1:cpd00067:0:0:"H+";-1:cpd23929:0:0:"3-S-methylthiopropionyl-CoA";1:cpd00982:0:0:"FADH2";1:cpd23930:0:0:"methylthioacryloyl-CoA"	0	(1) cpd00015[0] + (1) cpd00067[0] + (1) cpd23929[0] <=> (1) cpd00982[0] + (1) cpd23930[0]	(1) FAD[0] + (1) H+[0] + (1) 3-S-methylthiopropionyl-CoA[0] <=> (1) FADH2[0] + (1) methylthioacryloyl-CoA[0]	=	=					7.23	1.94	cpd00015;cpd00067;cpd00982;cpd23929;cpd23930	OK	0				not.assessed
rxn23011	RXN-12573.c	methylthioacryloyl-CoA hydrolase (decarboxylating, acetaldehyde forming)	(2) cpd00001[0] + (1) cpd23930[0] <=> (1) cpd00010[0] + (1) cpd00011[0] + (1) cpd00071[0] + (1) cpd00324[0]	-2:cpd00001:0:0:"H2O";-1:cpd23930:0:0:"methylthioacryloyl-CoA";1:cpd00010:0:0:"CoA";1:cpd00011:0:0:"CO2";1:cpd00071:0:0:"Acetaldehyde";1:cpd00324:0:0:"MTTL"	0	(2) cpd00001[0] + (1) cpd23930[0] => (1) cpd00010[0] + (1) cpd00011[0] + (1) cpd00071[0] + (1) cpd00324[0]	(2) H2O[0] + (1) methylthioacryloyl-CoA[0] => (1) CoA[0] + (1) CO2[0] + (1) Acetaldehyde[0] + (1) MTTL[0]	>	>					-15.66	2.42	cpd00001;cpd00010;cpd00011;cpd00071;cpd00324;cpd23930	OK	0				not.assessed
rxn23012	RXN-12575.c	all-trans retinyl-ester hydrolase	(1) cpd00001[0] + (1) cpd22351[0] <=> (1) cpd00365[0] + (1) cpd27424[0]	-1:cpd00001:0:0:"H2O";-1:cpd22351:0:0:"All-trans-Retinyl-Esters";1:cpd00365:0:0:"Retinol";1:cpd27424:0:0:"Long-Chain-Fatty-Acids"	0	(1) cpd00001[0] + (1) cpd22351[0] <= (1) cpd00365[0] + (1) cpd27424[0]	(1) H2O[0] + (1) All-trans-Retinyl-Esters[0] <= (1) Retinol[0] + (1) Long-Chain-Fatty-Acids[0]	<	<					1e+07	1e+07	cpd00001;cpd00365;cpd22351;cpd27424	CPDFORMERROR	0				not.assessed
rxn23013	RXN-12576.c	all-trans-retinyl ester 13-cis isomerohydrolase	(1) cpd00001[0] + (1) cpd22351[0] <=> (1) cpd21201[0] + (1) cpd27058[0]	-1:cpd00001:0:0:"H2O";-1:cpd22351:0:0:"All-trans-Retinyl-Esters";1:cpd21201:0:0:"13-cis-Retinol";1:cpd27058:0:0:"Fatty-Acids"	0	(1) cpd00001[0] + (1) cpd22351[0] <= (1) cpd21201[0] + (1) cpd27058[0]	(1) H2O[0] + (1) All-trans-Retinyl-Esters[0] <= (1) 13-cis-Retinol[0] + (1) Fatty-Acids[0]	<	<					1e+07	1e+07	cpd00001;cpd21201;cpd22351;cpd27058	CPDFORMERROR	0				not.assessed
rxn23014	RXN-12577.c	13-cis-retinol dehydrogenase	(1) cpd00003[0] + (1) cpd21201[0] <=> (1) cpd00004[0] + (1) cpd23916[0]	-1:cpd00003:0:0:"NAD";-1:cpd21201:0:0:"13-cis-Retinol";1:cpd00004:0:0:"NADH";1:cpd00067:0:0:"H+";1:cpd23916:0:0:"(2Z,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenal"	0	(1) cpd00003[0] + (1) cpd21201[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd23916[0]	(1) NAD[0] + (1) 13-cis-Retinol[0] <=> (1) NADH[0] + (1) H+[0] + (1) (2Z,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohex-1-en-1-yl)nona-2,4,6,8-tetraenal[0]	=	=					3.67	1.1	cpd00003;cpd00004;cpd00067;cpd21201;cpd23916	OK	0				not.assessed
rxn23015	RXN-12578.c	interphotoreceptor retinoid-binding protein	(1) cpd01430[0] + (1) cpd27296[0] <=> (1) cpd28093[0]	-1:cpd01430:0:0:"11-cis-Retinal";-1:cpd27296:0:0:"IRBPs";1:cpd28093:0:0:"Retinal-IRBPs"	0	(1) cpd01430[0] + (1) cpd27296[0] => (1) cpd28093[0]	(1) 11-cis-Retinal[0] + (1) IRBPs[0] => (1) Retinal-IRBPs[0]	>	>					1e+07	1e+07	cpd01430;cpd27296;cpd28093	CPDFORMERROR	0				not.assessed
rxn23016	RXN-12579.c	RXN-12579.c	(1) cpd00001[0] + (1) cpd26964[0] <=> (1) cpd00365[0] + (1) cpd27424[0]	-1:cpd00001:0:0:"H2O";-1:cpd26964:0:0:"Dietary-retinyl-esters";1:cpd00365:0:0:"Retinol";1:cpd27424:0:0:"Long-Chain-Fatty-Acids"	0	(1) cpd00001[0] + (1) cpd26964[0] <= (1) cpd00365[0] + (1) cpd27424[0]	(1) H2O[0] + (1) Dietary-retinyl-esters[0] <= (1) Retinol[0] + (1) Long-Chain-Fatty-Acids[0]	<	<					1e+07	1e+07	cpd00001;cpd00365;cpd26964;cpd27424	CPDFORMERROR	0				not.assessed
rxn23017	RXN-12581.c	all-trans-retinol dehydrogenase (NAD+)	(1) cpd00003[0] + (1) cpd26664[0] <=> (1) cpd00004[0] + (1) cpd26663[0]	-1:cpd00003:0:0:"NAD";-1:cpd26664:0:0:"CRPB-all-trans-Retinol";1:cpd00004:0:0:"NADH";1:cpd00067:0:0:"H+";1:cpd26663:0:0:"CRPB-all-trans-Retinal"	0	(1) cpd00003[0] + (1) cpd26664[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd26663[0]	(1) NAD[0] + (1) CRPB-all-trans-Retinol[0] <=> (1) NADH[0] + (1) H+[0] + (1) CRPB-all-trans-Retinal[0]	=	=					1e+07	1e+07	cpd00003;cpd00004;cpd00067;cpd26663;cpd26664	CPDFORMERROR	0	rxn23018			not.assessed
rxn23018	RXN-12581.r	all-trans-retinol dehydrogenase (NAD+)	(1) cpd00003[0] + (1) cpd26664[0] <=> (1) cpd00004[0] + (1) cpd26663[0]	-1:cpd00003:0:0:"NAD";-1:cpd26664:0:0:"CRPB-all-trans-Retinol";1:cpd00004:0:0:"NADH";1:cpd00067:0:0:"H+";1:cpd26663:0:0:"CRPB-all-trans-Retinal"	0	(1) cpd00003[0] + (1) cpd26664[0] <=> (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd26663[0]	(1) NAD[0] + (1) CRPB-all-trans-Retinol[0] <=> (1) NADH[0] + (1) H+[0] + (1) CRPB-all-trans-Retinal[0]	=	=					1e+07	1e+07	cpd00003;cpd00004;cpd00067;cpd26663;cpd26664	CPDFORMERROR	1	rxn23017		rxn23017	not.assessed
rxn23019	RXN-12584.c	adenosinee 5'-phosphoramidase	(1) cpd00001[0] + (1) cpd02402[0] <=> (1) cpd00018[0] + (1) cpd19013[0]	-1:cpd00001:0:0:"H2O";-1:cpd02402:0:0:"Adenosine 5'-phosphoramidate";1:cpd00018:0:0:"AMP";1:cpd19013:0:0:"NH4+"	0	(1) cpd00001[0] + (1) cpd02402[0] => (1) cpd00018[0] + (1) cpd19013[0]	(1) H2O[0] + (1) Adenosine 5'-phosphoramidate[0] => (1) AMP[0] + (1) NH4+[0]	>	>					-10.32	0.81	cpd00001;cpd00018;cpd02402;cpd19013	OK	0				not.assessed
rxn23020	RXN-12585.c	RXN-12585.c	(1) cpd00001[0] + (1) cpd00003[0] + (1) cpd26663[0] <=> (1) cpd00004[0] + (1) cpd00577[0] + (1) cpd26684[0]	-1:cpd00001:0:0:"H2O";-1:cpd00003:0:0:"NAD";-1:cpd26663:0:0:"CRPB-all-trans-Retinal";1:cpd00004:0:0:"NADH";1:cpd00067:0:0:"H+";1:cpd00577:0:0:"Tretin M";1:cpd26684:0:0:"Cellular-Retinol-Binding-Proteins"	0	(1) cpd00001[0] + (1) cpd00003[0] + (1) cpd26663[0] <= (1) cpd00004[0] + (1) cpd00067[0] + (1) cpd00577[0] + (1) cpd26684[0]	(1) H2O[0] + (1) NAD[0] + (1) CRPB-all-trans-Retinal[0] <= (1) NADH[0] + (1) H+[0] + (1) Tretin M[0] + (1) Cellular-Retinol-Binding-Proteins[0]	<	<					1e+07	1e+07	cpd00001;cpd00003;cpd00004;cpd00067;cpd00577;cpd26663;cpd26684	CPDFORMERROR	0				not.assessed
rxn23021	RXN-12586.c	arsenite oxidase (ambiguous)	(1) cpd00001[0] + (1) cpd19149[0] + (2) cpd26784[0] <=> (1) cpd01048[0] + (2) cpd26785[0]	-1:cpd00001:0:0:"H2O";-1:cpd19149:0:0:"Arsenous oxide";-2:cpd26784:0:0:"Cytochromes-C-Oxidized";3:cpd00067:0:0:"H+";1:cpd01048:0:0:"Arsenate";2:cpd26785:0:0:"Cytochromes-C-Reduced"	0	(1) cpd00001[0] + (1) cpd19149[0] + (2) cpd26784[0] <=> (3) cpd00067[0] + (1) cpd01048[0] + (2) cpd26785[0]	(1) H2O[0] + (1) Arsenous oxide[0] + (2) Cytochromes-C-Oxidized[0] <=> (3) H+[0] + (1) Arsenate[0] + (2) Cytochromes-C-Reduced[0]	=	=					1e+07	1e+07	cpd00001;cpd00067;cpd01048;cpd19149;cpd26784;cpd26785	MI:As:-1/H:2|CI:-1	0				not.assessed
rxn23022	RXN-12587.c	RXN-12587.c	(1) cpd27847[0] + (1) cpd28204[0] <=> (1) cpd27355[0] + (1) cpd28207[0]	-1:cpd27847:0:0:"Persulfurated-L-cysteine-desulfurases";-1:cpd28204:0:0:"Sulfur-Acceptors";1:cpd27355:0:0:"L-Cysteine-Desulfurases";1:cpd28207:0:0:"Sulfurated-Sulfur-Acceptors"	0	(1) cpd27847[0] + (1) cpd28204[0] <=> (1) cpd27355[0] + (1) cpd28207[0]	(1) Persulfurated-L-cysteine-desulfurases[0] + (1) Sulfur-Acceptors[0] <=> (1) L-Cysteine-Desulfurases[0] + (1) Sulfurated-Sulfur-Acceptors[0]	=	=					1e+07	1e+07	cpd27355;cpd27847;cpd28204;cpd28207	CPDFORMERROR	0				not.assessed
rxn23023	RXN-12588.c	IscS	(1) cpd00084[0] + (1) cpd28204[0] <=> (1) cpd00035[0] + (1) cpd28207[0]	-1:cpd00067:0:0:"H+";-1:cpd00084:0:0:"L-Cysteine";-1:cpd28204:0:0:"Sulfur-Acceptors";1:cpd00035:0:0:"L-Alanine";1:cpd28207:0:0:"Sulfurated-Sulfur-Acceptors"	0	(1) cpd00067[0] + (1) cpd00084[0] + (1) cpd28204[0] <=> (1) cpd00035[0] + (1) cpd28207[0]	(1) H+[0] + (1) L-Cysteine[0] + (1) Sulfur-Acceptors[0] <=> (1) L-Alanine[0] + (1) Sulfurated-Sulfur-Acceptors[0]	=	=					1e+07	1e+07	cpd00035;cpd00067;cpd00084;cpd28204;cpd28207	CPDFORMERROR	0				not.assessed
rxn23024	RXN-12590.c	pyridoxal 5'-phosphate synthase (glutamine hydrolyzing)	(1) cpd00013[0] + (1) cpd00101[0] + (1) cpd00102[0] <=> (4) cpd00001[0] + (1) cpd00009[0] + (1) cpd00016[0]	-1:cpd00013:0:0:"NH3";-1:cpd00101:0:0:"ribose-5-phosphate";-1:cpd00102:0:0:"Glyceraldehyde3-phosphate";4:cpd00001:0:0:"H2O";1:cpd00009:0:0:"Phosphate";1:cpd00016:0:0:"Pyridoxal phosphate";1:cpd00067:0:0:"H+"	0	(1) cpd00013[0] + (1) cpd00101[0] + (1) cpd00102[0] => (4) cpd00001[0] + (1) cpd00009[0] + (1) cpd00016[0] + (1) cpd00067[0]	(1) NH3[0] + (1) ribose-5-phosphate[0] + (1) Glyceraldehyde3-phosphate[0] => (4) H2O[0] + (1) Phosphate[0] + (1) Pyridoxal phosphate[0] + (1) H+[0]	>	>					-37.96	2.99	cpd00001;cpd00009;cpd00013;cpd00016;cpd00067;cpd00101;cpd00102	OK	0				not.assessed
rxn23025	RXN-12591.c	RXN-12591.c	(1) cpd25485[0] <=> (1) cpd07522[0]	-1:cpd25485:0:0:"(+)-secoisolariciresinol";1:cpd07522:0:0:"Justicidin B"	0	(1) cpd25485[0] <= (1) cpd07522[0]	(1) (+)-secoisolariciresinol[0] <= (1) Justicidin B[0]	<	<					23.1	3.79	cpd07522;cpd25485	MI:C:1/H:-10	0				not.assessed
rxn23026	RXN-12594.c	4-hydroxybutyryl-CoA reductase	(1) cpd07946[0] + (1) cpd27640[0] <=> (1) cpd00010[0] + (1) cpd23932[0] + (1) cpd27638[0]	-1:cpd00067:0:0:"H+";-1:cpd07946:0:0:"4-Hydroxybutyryl-CoA";-1:cpd27640:0:0:"NADH-P-OR-NOP";1:cpd00010:0:0:"CoA";1:cpd23932:0:0:"4-hydroxybutanal";1:cpd27638:0:0:"NAD-P-OR-NOP"	0	(1) cpd00067[0] + (1) cpd07946[0] + (1) cpd27640[0] <=> (1) cpd00010[0] + (1) cpd23932[0] + (1) cpd27638[0]	(1) H+[0] + (1) 4-Hydroxybutyryl-CoA[0] + (1) NADH-P-OR-NOP[0] <=> (1) CoA[0] + (1) 4-hydroxybutanal[0] + (1) NAD-P-OR-NOP[0]	=	=					1e+07	1e+07	cpd00010;cpd00067;cpd07946;cpd23932;cpd27638;cpd27640	CPDFORMERROR	0				not.assessed
rxn23029	RXN-12595.c	4-hydroxybutanal dehydrogenase	(1) cpd23932[0] + (1) cpd27640[0] <=> (1) cpd23934[0] + (1) cpd27638[0]	-1:cpd00067:0:0:"H+";-1:cpd23932:0:0:"4-hydroxybutanal";-1:cpd27640:0:0:"NADH-P-OR-NOP";1:cpd23934:0:0:"1,4 butylene glycol";1:cpd27638:0:0:"NAD-P-OR-NOP"	0	(1) cpd00067[0] + (1) cpd23932[0] + (1) cpd27640[0] <=> (1) cpd23934[0] + (1) cpd27638[0]	(1) H+[0] + (1) 4-hydroxybutanal[0] + (1) NADH-P-OR-NOP[0] <=> (1) 1,4 butylene glycol[0] + (1) NAD-P-OR-NOP[0]	=	=					1e+07	1e+07	cpd00067;cpd23932;cpd23934;cpd27638;cpd27640	CPDFORMERROR	0				not.assessed
rxn23032	RXN-12597.c	RXN-12597.c	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd23922[0] <=> (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd23924[0]	-1:cpd00005:0:0:"NADPH";-1:cpd00007:0:0:"O2";-1:cpd23922:0:0:"ent-kauran-17-oate";1:cpd00001:0:0:"H2O";1:cpd00006:0:0:"NADP";1:cpd00067:0:0:"H+";1:cpd23924:0:0:"ent-kaur-19-al-17-oate"	0	(1) cpd00005[0] + (1) cpd00007[0] + (1) cpd23922[0] => (1) cpd00001[0] + (1) cpd00006[0] + (1) cpd00067[0] + (1) cpd23924[0]	(1) NADPH[0] + (1) O2[0] + (1) ent-kauran-17-oate[0] => (1) H2O[0] + (1) NADP[0] + (1) H+[0] + (1) ent-kaur-19-al-17-oate[0]	>	>					-102.16	1.28	cpd00001;cpd00005;cpd00006;cpd00007;cpd00067;cpd23922;cpd23924	CI:2	0				not.assessed
