MNX_ID	seed	other
MNXR107843	rxn02110	+-BORNEOL-DEHYDROGENASE-RXN
MNXR107843	rxn02110	--BORNEOL-DEHYDROGENASE-RXN
MNXR107847	rxn02117	2.4.1.126-RXN
MNXR107847	rxn02117	2.4.1.209-RXN
MNXR107847	rxn06897	2.4.1.126-RXN
MNXR107847	rxn06897	2.4.1.209-RXN
MNXR107848	rxn02118	RXN-802
MNXR107849	rxn06282	S-ALKYLCYSTEINE-LYASE-RXN
MNXR107850	rxn02119	BIOCHANIN-A-REDUCTASE-RXN
MNXR107853	rxn06284	PURINE-IMIDAZOLE-RING-CYCLASE-RXN
MNXR107854	rxn06285	2.1.1.72-RXN
MNXR107855	rxn11972	RXN-8483
MNXR107858	rxn02125	NAPHTHALENE-12-DIOXYGENASE-RXN
MNXR107859	rxn02126	HYDROXYMALONATE-DEHYDROGENASE-RXN
MNXR107860	rxn02127	2.6.1.47-RXN
MNXR107861	rxn02131	SEPIAPTERIN-DEAMINASE-RXN
MNXR107862	rxn02132	SEPIAPTERIN-REDUCTASE-RXN
MNXR107865	rxn02136	RXN-12092
MNXR107868	rxn02139	AMYGDALIN-BETA-GLUCOSIDASE-RXN
MNXR107869	rxn02140	2-FUROATE--COA-LIGASE-RXN
MNXR107873	rxn02145	4-PYRIDOXOLACTONASE-RXN
MNXR107875	rxn02147	6-ENDO-HYDROXYCINEOLE-DEHYDROGENASE-RXN
MNXR107876	rxn02148	6-OXOCINEOLE-DEHYDROGENASE-RXN
MNXR107879	rxn02149	CHLOROGENATE-HYDROLASE-RXN
MNXR107879	rxn12245	CHLOROGENATE-HYDROLASE-RXN
MNXR107882	rxn02153	2.6.1.41-RXN
MNXR107883	rxn06293	2.1.1.113-RXN
MNXR107884	rxn02156	RXN-3762
MNXR107885	rxn02157	RXN-115
MNXR107886	rxn02158	RXN1F-170
MNXR107887	rxn02159	HISTOLDEHYD-RXN
MNXR107889	rxn06295	MONOTERPENYL-PYROPHOSPHATASE-RXN
MNXR107890	rxn06296	MONOTERPENOL-O-ACETYLTRANSFERASE-RXN
MNXR107893	rxn02163	1.1.1.98-RXN
MNXR107894	rxn02164	1.1.1.99-RXN
MNXR107895	rxn02165	4-NITROPHENOL-2-MONOOXYGENASE-RXN
MNXR107896	rxn02166	4-NITROPHENYLPHOSPHATASE-RXN
MNXR107898	rxn02168	3-HYDROXBUTYRYL-COA-DEHYDRATASE-RXN
MNXR107898	rxn13420	3-HYDROXBUTYRYL-COA-DEHYDRATASE-RXN
MNXR107899	rxn02169	GLUTACONYL-COA-DECARBOXYLASE-RXN
MNXR107900	rxn02170	4.3.1.14-RXN
MNXR107901	rxn02172	ARABINONATE-DEHYDRATASE-RXN
MNXR107902	rxn02174	GALACTONOLACTONASE-RXN
MNXR107905	rxn02178	3-PROPYLMALATE-SYNTHASE-RXN
MNXR107907	rxn02179	1.1.1.150-RXN
MNXR107908	rxn02180	1.1.1.151-RXN
MNXR107909	rxn02182	BETA-ALANYL-COA-AMMONIA-LYASE-RXN
MNXR107911	rxn02184	11-CIS-RETINYL-PALMITATE-HYDROLASE-RXN
MNXR107915	rxn02188	2-AMINOHEXANOATE-AMINOTRANSFERASE-RXN
MNXR107916	rxn02189	CINNAMYL-ALCOHOL-DEHYDROGENASE-RXN
MNXR107918	rxn02191	GENTAMICIN-2-N-ACETYLTRANSFERASE-RXN
MNXR107919	rxn02192	LEUKOTRIENE-A4-HYDROLASE-RXN
MNXR107920	rxn02193	RXN-8647
MNXR107922	rxn02196	CEPHALOSPORIN-C-DEACETYLASE-RXN
MNXR107923	rxn02197	CEPHALOSPORIN-C-TRANSAMINASE-RXN
MNXR107924	rxn02198	2.3.1.175-RXN
MNXR107925	rxn02199	CHLORAMPHENICOL-O-ACETYLTRANSFERASE-RXN
MNXR107926	rxn02200	RXN-14226
MNXR107927	rxn02202	DIMETHYLMALEATE-HYDRATASE-RXN
MNXR107927	rxn02203	DIMETHYLMALEATE-HYDRATASE-RXN
MNXR107930	rxn06304	ISONOCARDICIN-SYNTHASE-RXN
MNXR107930	rxn06304	RXN-17844
MNXR107931	rxn02206	NOCARDICIN-A-EPIMERASE-RXN
MNXR107932	rxn02207	2.3.1.91-RXN
MNXR107944	rxn02220	2.4.1.121-RXN
MNXR107944	rxn11976	2.4.1.121-RXN
MNXR107945	rxn02221	INDOLEACETATE--LYSINE-LIGASE-RXN
MNXR107952	rxn06313	PLASMALOGEN-SYNTHASE-RXN
MNXR107953	rxn06314	2.7.8.22-RXN
MNXR107954	rxn02231	2.1.1.110-RXN
MNXR107955	rxn02232	2.1.1.109-RXN
MNXR107956	rxn02234	CARVEOL-DEHYDROGENASE-RXN
MNXR107960	rxn02236	2.6.1.57-RXN
MNXR107961	rxn02237	2.6.1.60-RXN
MNXR107963	rxn02238	DIHYDROKAEMPFEROL-4-REDUCTASE-RXN
MNXR107964	rxn02239	RXN-525
MNXR107966	rxn02242	DIHYDROXYFUMARATE-DECARBOXYLASE-RXN
MNXR107969	rxn02244	ACETYLSEROTONIN-O-METHYLTRANSFERASE-RXN
MNXR107970	rxn02245	RXN-7541
MNXR107971	rxn02247	BETA-9-CYTOKININ-ALANINE-SYNTHASE-RXN
MNXR107972	rxn02248	2.5.1.51-RXN
MNXR107976	rxn02249	RENILLA-LUCIFERIN-SULFOTRANSFERASE-RXN
MNXR107977	rxn02250	RXN-6381
MNXR107978	rxn06322	2.7.7.36-RXN
MNXR107979	rxn06323	2.7.7.37-RXN
MNXR107982	rxn06324	1.10.2.1-RXN
MNXR107983	rxn14306	2.7.1.62-RXN
MNXR107984	rxn11979	2.7.7.28-RXN
MNXR107985	rxn06325	2.7.11.18-RXN
MNXR107986	rxn06326	MYOSIN-LIGHT-CHAIN-PHOSPHATASE-RXN
MNXR107987	rxn02257	CITRAMALATE-COA-TRANSFERASE-RXN
MNXR107988	rxn02258	2.8.3.7-RXN
MNXR107989	rxn02259	1.1.1.168-RXN
MNXR107992	rxn02262	FUCOKINASE-RXN
MNXR107993	rxn06328	ALPHA-L-FUCOSIDASE-RXN
MNXR107997	rxn02266	N6-HYDROXYLYSINE-O-ACETYLTRANSFERASE-RXN
MNXR108004	rxn02272	1.1.1.145-RXN
MNXR108005	rxn02278	GLUCURONOLACTONE-REDUCTASE-RXN
MNXR108008	rxn02280	RXN-3523
MNXR108009	rxn02281	3.5.2.14-RXN
MNXR108010	rxn02282	FORMIMINOASPARTATE-DEIMINASE-RXN
MNXR108014	rxn02289	R-DEHYDROPANTOATE-DEHYDROGENASE-RXN
MNXR108016	rxn02292	S-6-HYDROXYNICOTINE-OXIDASE-RXN
MNXR108017	rxn06341	11-BETA-HYDROXYSTEROID-DEHYDROGENASE-RXN
MNXR108020	rxn02294	DIIODOTYROSINE-AMINOTRANSFERASE-RXN
MNXR108022	rxn02298	CYCLOHEXANE-13-DIONE-HYDROLASE-RXN
MNXR108024	rxn02299	2.4.1.195-RXN
MNXR108025	rxn02300	RXN-4606
MNXR108027	rxn02301	DISULFOGLUCOSAMINE-6-SULFATASE-RXN
MNXR108030	rxn06347	RXN-17475
MNXR108031	rxn02306	HYDROXYACID-OXOACID-TRANSHYDROGENASE-RXN
MNXR108034	rxn02309	16-HYDROXYSTEROID-EPIMERASE-RXN
MNXR108035	rxn02310	RXN-7848
MNXR108036	rxn02311	2.3.1.107-RXN
MNXR108042	rxn02318	LACTOSE-6-PHOSPHATE-ISOMERASE-RXN
MNXR108043	rxn02323	PYROGALLOL-12-OXYGENASE-RXN
MNXR108044	rxn02324	GALLATE-DECARBOXYLASE-RXN
MNXR108045	rxn02325	25-DIAMINOVALERATE-AMINOTRANSFERASE-RXN
MNXR108046	rxn02326	RXN-6861
MNXR108047	rxn02327	RXN-7565
MNXR108048	rxn02328	1.3.1.18-RXN
MNXR108049	rxn02329	1.13.11.10-RXN
MNXR108050	rxn06349	6-PHOSPHO-BETA-GALACTOSIDASE-RXN
MNXR108058	rxn02337	FARNESOL-DEHYDROGENASE-RXN
MNXR108059	rxn02338	FARNESOL-2-ISOMERASE-RXN
MNXR108064	rxn02343	SYM-NORSPERMIDINE-SYNTHASE-RXN
MNXR108068	rxn02344	BETA-LYSINE-56-AMINOMUTASE-RXN
MNXR108069	rxn02345	5.1.2.3-RXN
MNXR108070	rxn02346	4.1.2.20-RXN
MNXR108072	rxn02348	CYCLOHEXANE-12-DIOL-DEHYDROGENASE-RXN
MNXR108073	rxn02349	1.14.13.66-RXN
MNXR108074	rxn02350	1.2.1.47-RXN
MNXR108075	rxn02351	RXN-9896
MNXR108077	rxn02354	2.8.2.28-RXN
MNXR108078	rxn02355	4-OXOPROLINE-REDUCTASE-RXN
MNXR108081	rxn02360	4-HYDROXYPROLINE-EPIMERASE-RXN
MNXR108082	rxn02361	GALLATE-1-BETA-GLUCOSYLTRANSFERASE-RXN
MNXR108084	rxn02367	RXN6666-6
MNXR108085	rxn06359	1.14.12.9-RXN
MNXR108086	rxn02370	CARBOXY-CISCIS-MUCONATE-CYCLASE-RXN
MNXR108088	rxn02375	PSEUDOURIDINE-KINASE-RXN
MNXR108099	rxn02389	3.1.4.43-RXN
MNXR108101	rxn02390	3.1.4.36-RXN
MNXR108102	rxn02391	LYSOLECITHIN-ACYLMUTASE-RXN
MNXR108106	rxn02396	4.1.1.80-RXN
MNXR108107	rxn02398	1.14.13.8-RXN
MNXR108108	rxn02399	DIMETHYLANILINE-N-OXIDE-ALDOLASE-RXN
MNXR108109	rxn02403	1.4.1.11-RXN
MNXR108112	rxn02406	RXN-13721
MNXR108113	rxn02407	RXN66-25
MNXR108116	rxn11568	2.4.2.33-RXN
MNXR108117	rxn02410	ACYLGLYCERONE-PHOSPHATE-REDUCTASE-RXN
MNXR108118	rxn02411	OCTOPAMINE-DEHYDRATASE-RXN
MNXR108122	rxn02413	CAFFEATE-34-DIOXYGENASE-RXN
MNXR108123	rxn02414	RXN-1104
MNXR108125	rxn02416	MELILOTATE-3-MONOOXYGENASE-RXN
MNXR108127	rxn02417	RXN-10943
MNXR108127	rxn02417	RXN0-1001
MNXR108130	rxn02421	2.7.7.57-RXN
MNXR108134	rxn02426	SCYLLO-INOSAMINE-KINASE-RXN
MNXR108141	rxn02434	3.1.3.57-RXN
MNXR108142	rxn02435	3.1.3.56-RXN
MNXR108158	rxn02452	3.5.1.26-RXN
MNXR108161	rxn02455	RXN-10939
MNXR108162	rxn02456	2.7.1.139-RXN
MNXR108163	rxn02457	2.7.1.133-RXN
MNXR108164	rxn02458	RXN-8730
MNXR108165	rxn02459	DIIODOPHENYLPYRUVATE-REDUCTASE-RXN
MNXR108166	rxn02460	2.7.1.127-RXN
MNXR108167	rxn02461	3.1.3.62-RXN
MNXR108168	rxn06378	3.1.4.11-RXN
MNXR108169	rxn02462	2.3.1.67-RXN
MNXR108170	rxn06379	2.3.1.63-RXN
MNXR108174	rxn02466	RXN3O-1983
MNXR108175	rxn02467	RXN-10720
MNXR108176	rxn06381	3.2.2.24-RXN
MNXR108176	rxn14034	3.2.2.24-RXN
MNXR108177	rxn06382	2.4.2.37-RXN
MNXR108178	rxn02468	3.5.2.12-RXN
MNXR108181	rxn02469	TRIMETHYLLYSINE-DIOXYGENASE-RXN
MNXR108182	rxn02470	RXN-4505
MNXR108185	rxn02472	2.1.1.83-RXN
MNXR108186	rxn02477	4.1.1.51-RXN
MNXR108187	rxn02478	BIPHENYL-23-DIOL-12-DIOXYGENASE-RXN
MNXR108188	rxn02479	1.3.1.40-RXN
MNXR108189	rxn02480	3.5.4.27-RXN
MNXR108192	rxn06387	GALACTOLIPASE-RXN
MNXR108195	rxn06390	GSADENYLATION-RXN
MNXR108199	rxn02488	2.1.4.2-RXN
MNXR108200	rxn02489	2.7.1.140-RXN
MNXR108201	rxn02490	2.7.1.134-RXN
MNXR108202	rxn02491	2.4.1.228-RXN
MNXR108208	rxn02496	ISOHEXENYLGLUTACONYL-COA-HYDRATASE-RXN
MNXR108210	rxn02498	12-BETA-HYDROXYSTEROID-DEHYDROGENASE-RXN
MNXR108211	rxn02499	3.1.3.40-RXN
MNXR108212	rxn02500	SEQUOYITOL-DEHYDROGENASE-RXN
MNXR108213	rxn02501	D-PINITOL-DEHYDROGENASE-RXN
MNXR108222	rxn02511	CHONDRO-4-SULFATASE-RXN
MNXR108223	rxn02512	CHONDRO-6-SULFATASE-RXN
MNXR108228	rxn02515	ALKYLHALIDASE-RXN
MNXR108232	rxn06405	ALKYLMERCURY-LYASE-RXN
MNXR108238	rxn02526	BENZENE-12-DIOXYGENASE-RXN
MNXR108239	rxn02529	R524-RXN
MNXR108240	rxn02530	2.4.1.171-RXN
MNXR108241	rxn02531	2.4.1.104-RXN
MNXR108242	rxn02532	RXN-11861
MNXR108246	rxn02535	LOGANATE-O-METHYLTRANSFERASE-RXN
MNXR108247	rxn02536	1.3.3.9-RXN
MNXR108248	rxn02537	1.14.13.74-RXN
MNXR108249	rxn06412	CARBONYL-REDUCTASE-NADPH-RXN
MNXR108250	rxn02538	SALICYL-ALCOHOL-GLUCOSYLTRANSFERASE-RXN
MNXR108251	rxn02539	TOLUENE-DIOXYGENASE-RXN
MNXR108254	rxn02542	TROPINESTERASE-RXN
MNXR108256	rxn02544	VITEXIN-BETA-GLUCOSYLTRANSFERASE-RXN
MNXR108258	rxn02546	6-METHYLSALICYLATE-DECARBOXYLASE-RXN
MNXR108260	rxn06414	ADPSUGPPHOSPHAT-RXN
MNXR108261	rxn02548	APIGENIN-4-O-METHYLTRANSFERASE-RXN
MNXR108262	rxn02549	ALLYL-ALCOHOL-DEHYDROGENASE-RXN
MNXR108263	rxn02550	ALIZARIN-2-BETA-GLUCOSYLTRANSFERASE-RXN
MNXR108264	rxn02551	RXN-5021
MNXR108266	rxn02553	APIOSE-1-REDUCTASE-RXN
MNXR108266	rxn11570	APIOSE-1-REDUCTASE-RXN
MNXR108267	rxn02555	N-FERULOYLGLYCINE-DEACYLASE-RXN
MNXR108268	rxn02557	GERANIOL-DEHYDROGENASE-RXN
MNXR108274	rxn02561	RXN-12616
MNXR108275	rxn02562	FLAVONE-7-O-BETA-GLUCOSYLTRANSFERASE-RXN
MNXR108276	rxn02563	LUTEOLIN-7-O-GLUCORONOSYLTRANSFERASE-RXN
MNXR108277	rxn02564	RXN-7687
MNXR108280	rxn02567	3.5.5.2-RXN
MNXR108281	rxn02568	SCOPOLETIN-GLUCOSYLTRANSFERASE-RXN
MNXR108288	rxn02575	RXN-90
MNXR108289	rxn02576	VIOMYCIN-KINASE-RXN
MNXR108294	rxn02579	CETRAXATE-BENZYLESTERASE-RXN
MNXR108296	rxn02580	EPHEDRINE-DEHYDROGENASE-RXN
MNXR108297	rxn06426	FLAVONOID-3-MONOOXYGENASE-RXN
MNXR108300	rxn11988	3.2.1.47-RXN
MNXR108301	rxn02584	ALKYLAMIDASE-RXN
MNXR108302	rxn02585	IMIDAZOLE-N-ACETYLTRANSFERASE-RXN
MNXR108303	rxn02586	KIEVITONE-HYDRATASE-RXN
MNXR108304	rxn02587	LICODIONE-2-O-METHYLTRANSFERASE-RXN
MNXR108305	rxn02588	LIMONIN-D-RING-LACTONASE-RXN
MNXR108305	rxn11989	LIMONIN-D-RING-LACTONASE-RXN
MNXR108306	rxn02589	LINAMARIN-SYNTHASE-RXN
MNXR108307	rxn02591	LINOLEATE-ISOMERASE-RXN
MNXR108310	rxn02593	PHTHALATE-45-DIOXYGENASE-RXN
MNXR108311	rxn02594	PHYTANATE--COA-LIGASE-RXN
MNXR108313	rxn02595	2.1.1.38-RXN
MNXR108315	rxn02598	RXN-600
MNXR108318	rxn02601	RXN-13718
MNXR108319	rxn02602	RXN-7775
MNXR108320	rxn02603	STEROID-LACTONASE-RXN
MNXR108321	rxn02604	VICIANIN-BETA-GLUCOSIDASE-RXN
MNXR108325	rxn02606	8-OXOCOFORMYCIN-REDUCTASE-RXN
MNXR108326	rxn02607	THIOETHANOLAMINE-S-ACETYLTRANSFERASE-RXN
MNXR108327	rxn02608	D-FUCONATE-HYDRATASE-RXN
MNXR108328	rxn02609	RXN-11369
MNXR108329	rxn02610	DOPACHROME-DELTA-ISOMERASE-RXN
MNXR108330	rxn02611	RXN-11403
MNXR108331	rxn02612	5-ALPHA-HYDROXYSTEROID-DEHYDRATASE-RXN
MNXR108333	rxn11991	1.3.7.4-RXN
MNXR108340	rxn02616	ISOVITEXIN-BETA-GLUCOSYLTRANSFERASE-RXN
MNXR108342	rxn02617	L-FUCONATE-HYDRATASE-RXN
MNXR108343	rxn02618	RXN66-10
MNXR108345	rxn02621	DIHYDROCOUMARIN-LIPASE-RXN
MNXR108346	rxn02622	S-2-METHYLMALATE-DEHYDRATASE-RXN
MNXR108349	rxn02625	METHYLASPARTATE-AMMONIA-LYASE-RXN
MNXR108353	rxn02628	PSYCHOSINE-SULFOTRANSFERASE-RXN
MNXR108354	rxn02629	THIOPURINE-S-METHYLTRANSFERASE-RXN
MNXR108354	rxn11764	THIOPURINE-S-METHYLTRANSFERASE-RXN
MNXR108354	rxn14313	THIOPURINE-S-METHYLTRANSFERASE-RXN
MNXR108355	rxn02630	TRIACETATE-LACTONASE-RXN
MNXR108356	rxn02631	RAUCAFFRICINE-BETA-GLUCOSIDASE-RXN
MNXR108359	rxn02632	SS-BUTANEDIOL-DEHYDROGENASE-RXN
MNXR108361	rxn02633	COUMARATE-REDUCTASE-RXN
MNXR108361	rxn14383	COUMARATE-REDUCTASE-RXN
MNXR108362	rxn02634	2.4.1.114-RXN
MNXR108362	rxn13978	2.4.1.114-RXN
MNXR108364	rxn02635	ALBENDAZOLE-MONOOXYGENASE-RXN
MNXR108367	rxn02637	CHLORDECONE-REDUCTASE-RXN
MNXR108368	rxn02638	GLYCINE-N-CHOLOYLTRANSFERASE-RXN
MNXR108369	rxn02639	2.3.1.176-RXN
MNXR108370	rxn02640	RXN-9800
MNXR108371	rxn02641	2.1.1.118-RXN
MNXR108372	rxn02642	RXN-8698
MNXR108373	rxn02643	FUCOSTEROL-EPOXIDE-LYASE-RXN
MNXR108376	rxn02645	DISCADENINE-SYNTHASE-RXN
MNXR108379	rxn02649	ISOORIENTIN-3-O-METHYLTRANSFERASE-RXN
MNXR108380	rxn02650	1.5.1.28-RXN
MNXR108381	rxn02651	L-THREONATE-3-DEHYDROGENASE-RXN
MNXR108383	rxn02652	DECYLCITRATE-SYNTHASE-RXN
MNXR108384	rxn02653	RIFAMYCIN-B-OXIDASE-RXN
MNXR108385	rxn02654	6-BETA-HYDROXYHYOSCYAMINE-EPOXIDASE-RXN
MNXR108386	rxn02655	STRICTOSIDINE-SYNTHASE-RXN
MNXR108387	rxn02656	STIPITATONATE-DECARBOXYLASE-RXN
MNXR108387	rxn06467	STIPITATONATE-DECARBOXYLASE-RXN
MNXR108389	rxn06468	4.2.1.73-RXN
MNXR108390	rxn06469	BETA-LACTAMASE-RXN
MNXR108391	rxn06470	TAU-PROTEIN-KINASE-RXN
MNXR108392	rxn02659	+-SABINOL-DEHYDROGENASE-RXN
MNXR108393	rxn02660	IODOPHENOL-O-METHYLTRANSFERASE-RXN
MNXR108394	rxn02661	3-OXOLAURATE-DECARBOXYLASE-RXN
MNXR108396	rxn06472	GAMMA-GLUTAMYLCYCLOTRANSFERASE-RXN
MNXR108397	rxn02663	6-HEXANOLIDE-HYDROLYSIS-RXN
MNXR108398	rxn02665	1.1.1.201-RXN
MNXR108402	rxn06476	ARALKYLAMINE-N-ACETYLTRANSFERASE-RXN
MNXR108403	rxn02668	ASPARAGUSATE-REDUCTASE-NADH-RXN
MNXR108409	rxn06478	GENTAMICIN-3-N-ACETYLTRANSFERASE-RXN
MNXR108410	rxn06479	2.4.1.48-RXN
MNXR108411	rxn06480	RXN-7992
MNXR108414	rxn02675	L-RHAMNONO-14-LACTONASE-RXN
MNXR108415	rxn02676	L-RHAMNONATE-DEHYDRATASE-RXN
MNXR108416	rxn02681	CARNITINE-O-OCTANOYLTRANSFERASE-RXN
MNXR108417	rxn02682	MACROLIDE-2-KINASE-RXN
MNXR108418	rxn02683	BETA-DIKETONE-HYDROLASE-RXN
MNXR108422	rxn02685	TAUROCYAMINE-KINASE-RXN
MNXR108423	rxn02686	XANTHOMMATIN-REDUCTASE-RXN
MNXR108426	rxn02687	RXN-15840
MNXR108427	rxn02688	MANDELATE-RACEMASE-RXN
MNXR108430	rxn02690	MANDELATE-4-MONOOXYGENASE-RXN
MNXR108431	rxn02691	OXIMINOTRANSFERASE-RXN
MNXR108434	rxn02693	ASPULVINONE-DIMETHYLALLYLTRANSFERASE-RXN
MNXR108435	rxn02694	BLASTICIDIN-S-DEAMINASE-RXN
MNXR108438	rxn06488	DEOXYLIMONATE-A-RING-LACTONASE-RXN
MNXR108441	rxn02697	RXN1F-168
MNXR108443	rxn02699	RXN-113
MNXR108444	rxn02700	25-DIOXOPIPERAZINE-HYDROLASE-RXN
MNXR108445	rxn02702	HYOSCYAMINE-6-DIOXYGENASE-RXN
MNXR108452	rxn02704	STRICTOSIDINE-BETA-GLUCOSIDASE-RXN
MNXR108453	rxn02705	1.8.1.12-RXN
MNXR108454	rxn02706	6.3.1.9-RXN
MNXR108457	rxn02709	FLAVANONE-4-REDUCTASE-RXN
MNXR108460	rxn06500	2-HALOACID-DEHALOGENASE-RXN
MNXR108461	rxn02710	RETICULINE-OXIDASE-RXN
MNXR108462	rxn02711	2.1.1.116-RXN
MNXR108464	rxn02712	1.14.21.2-RXN
MNXR108465	rxn02713	2.1.1.117-RXN
MNXR108469	rxn11576	2.7.1.61-RXN
MNXR108470	rxn02715	1.14.13.37-RXN
MNXR108479	rxn06509	4.1.1.64-RXN
MNXR108481	rxn02722	GEISSOSCHIZINE-DEHYDROGENASE-RXN
MNXR108486	rxn02726	LEUKOTRIENE-B4-20-MONOOXYGENASE-RXN
MNXR108492	rxn02732	ACETYLINDOXYL-OXIDASE-RXN
MNXR108492	rxn06513	ACETYLINDOXYL-OXIDASE-RXN
MNXR108499	rxn02737	UDP-GLUCOSAMINE-EPIMERASE-RXN
MNXR108502	rxn02740	GLUTACONATE-COA-TRANSFERASE-RXN
MNXR108503	rxn02741	1-METHYLADENOSINE-NUCLEOSIDASE-RXN
MNXR108504	rxn02742	OMEGA-HYDROXYDECANOATE-DEHYDROGENASE-RXN
MNXR108506	rxn02745	RXN-10137
MNXR108506	rxn02745	RXN-17556
MNXR108506	rxn02745	RXN-17559
MNXR108506	rxn02852	RXN-10137
MNXR108506	rxn02852	RXN-17556
MNXR108506	rxn02852	RXN-17559
MNXR108507	rxn02746	RXN-9922
MNXR108508	rxn02747	RXN-9868
MNXR108509	rxn02749	R-2-METHYLMALATE-DEHYDRATASE-RXN
MNXR108511	rxn02753	BETA-NITROACRYLATE-REDUCTASE-RXN
MNXR108512	rxn06517	ALLIIN-LYASE-RXN
MNXR108518	rxn06522	AMIDASE-RXN
MNXR108526	rxn02758	RXN-1125
MNXR108529	rxn06532	TRNA-S-TRANSFERASE-RXN
MNXR108534	rxn02763	3-METHYLENEOXINDOLE-REDUCTASE-RXN
MNXR108535	rxn02764	6.2.1.33-RXN
MNXR108536	rxn11583	RXN66-339
MNXR108537	rxn02765	6-HYDROXYMELLEIN-O-METHYLTRANSFERASE-RXN
MNXR108543	rxn02770	L-RHAMNOSE-1-DEHYDROGENASE-RXN
MNXR108545	rxn06539	ALKYLGLYCERONE-KINASE-RXN
MNXR108546	rxn02772	PERILLYL-ALCOHOL-DEHYDROGENASE-RXN
MNXR108547	rxn02773	STEROID-SULFOTRANSFERASE-RXN
MNXR108550	rxn02778	THYROID-HORMONE-AMINOTRANSFERASE-RXN
MNXR108552	rxn02780	RXN-10722
MNXR108555	rxn02784	RXN-4502
MNXR108556	rxn02785	2-ALKYN-1-OL-DEHYDROGENASE-RXN
MNXR108557	rxn02786	2-HYDROXYBIPHENYL-3-MONOOXYGENASE-RXN
MNXR108558	rxn02787	2.3.1.106-RXN
MNXR108559	rxn02790	ADP-PHOSPHOGLYCERATE-PHOSPHATASE-RXN
MNXR108562	rxn02795	RXN-17388
MNXR108563	rxn02796	CHENODEOXYCHOLOYLTAURINE-HYDROLASE-RXN
MNXR108566	rxn02798	RXN-14263
MNXR108567	rxn06544	2.4.1.74-RXN
MNXR108568	rxn02799	PCP4MONO-RXN
MNXR108568	rxn06545	PCP4MONO-RXN
MNXR108570	rxn02800	1.5.4.1-RXN
MNXR108570	rxn06547	1.5.4.1-RXN
MNXR108571	rxn06548	UDPSUGARHYDRO-RXN
MNXR108572	rxn02801	BILE-SALT-SULFOTRANSFERASE-RXN
MNXR108574	rxn02805	PIPERIDINE-N-PIPEROYLTRANSFERASE-RXN
MNXR108577	rxn02807	24-DICHLOROPHENOL-6-MONOOXYGENASE-RXN
MNXR108581	rxn02812	BRANCHED-CHAIN-FATTY-ACID-KINASE-RXN
MNXR108582	rxn06551	S-CARBOXYMETHYLCYSTEINE-SYNTHASE-RXN
MNXR108587	rxn02818	THIOCYANATE-ISOMERASE-RXN
MNXR108589	rxn11586	2.3.2.1-RXN
MNXR108590	rxn02819	2.1.1.99-RXN
MNXR108591	rxn06556	3.1.2.21-RXN
MNXR108597	rxn02823	RXN-7567
MNXR108600	rxn06560	2.7.11.7-RXN
MNXR108603	rxn02829	2.6.1.65-RXN
MNXR108604	rxn02830	ACETCAPR-RXN
MNXR108605	rxn02832	O-SUCCINYLBENZOATE-COA-SYN-RXN
MNXR108606	rxn06561	PEPTIDE-TRYPTOPHAN-23-DIOXYGENASE-RXN
MNXR108607	rxn02833	2.1.1.28-RXN
MNXR108610	rxn02836	RXN-4307
MNXR108612	rxn02837	ALPHA-PINENE-OXIDE-DECYCLASE-RXN
MNXR108615	rxn06567	3.1.1.71-RXN
MNXR108616	rxn06568	GLYCERYL-ETHER-MONOOXYGENASE-RXN
MNXR108620	rxn02843	2.3.1.114-RXN
MNXR108622	rxn02845	4.1.1.82-RXN
MNXR108624	rxn02847	4-ACETAMIDOBUTYRYL-COA-DEACETYLASE-RXN
MNXR108625	rxn02848	5-HYDROXYPENTANOATE-COA-TRANSFERASE-RXN
MNXR108627	rxn02850	1.10.1.1-RXN
MNXR108628	rxn02851	ANHYDROTETRACYCLINE-MONOOXYGENASE-RXN
MNXR108632	rxn02855	6.3.4.8-RXN
MNXR108633	rxn06573	FUSARININE-C-ORNITHINESTERASE-RXN
MNXR108634	rxn06574	CYTOKININ-7-BETA-GLUCOSYLTRANSFERASE-RXN
MNXR108637	rxn06577	RXN-11372
MNXR108639	rxn02857	2.1.1.89-RXN
MNXR108645	rxn02858	RXN-9980
MNXR108647	rxn02860	TOLUENE-DIOL-DEHYDROGENASE-RXN
MNXR108648	rxn06584	RXN-7919
MNXR108649	rxn02862	RXN-7461
MNXR108651	rxn02864	RXN-1403
MNXR108656	rxn02868	1.1.1.230-RXN
MNXR108657	rxn02869	RXN-7931
MNXR108658	rxn06588	3.8.1.7-RXN
MNXR108661	rxn02872	1.2.1.55-RXN
MNXR108662	rxn02873	1.2.1.56-RXN
MNXR108666	rxn02876	3.5.1.72-RXN
MNXR108667	rxn02877	1.3.1.29-RXN
MNXR108668	rxn02878	RXN-8612
MNXR108669	rxn06594	ENDOGLYCOSYLCERAMIDASE-RXN
MNXR108670	rxn02879	PHORBOL-DIESTER-HYDROLASE-RXN
MNXR108675	rxn06601	ALKYLGLYCEROL-KINASE-RXN
MNXR108676	rxn02880	HYDROXYDOCOSANOATE-TRANS-RXN
MNXR108677	rxn02881	1.14.13.10-RXN
MNXR108680	rxn02886	HYDROXYGLUTAMATE-DECARBOXYLASE-RXN
MNXR108681	rxn02887	1.1.1.97-RXN
MNXR108682	rxn02890	1.1.1.52-RXN
MNXR108683	rxn02891	3.5.5.5-RXN
MNXR108684	rxn02892	3.1.1.56-RXN
