MNX_ID	Balance	EC	Source	kegg
MNXR136794	ambiguous		rxn12148	
MNXR136795	true	4.1.2.30	rxn12159	R08516
MNXR136796	true	1.14.99.9	rxn12160	R08517
MNXR136797	true	1.14.99.9	rxn12161	R08518
MNXR136798	NA		rxn12162	R08519
MNXR136799	true	1.11.1.8	rxn12163	R08520
MNXR136800	true	1.11.1.8	rxn12164	R08521
MNXR136801	redox	1.11.1.8	rxn12165	R08522
MNXR136802	redox	1.11.1.8	rxn12166	R08523
MNXR136803	ambiguous		rxn12168	R08525
MNXR136804	NA		rxn12192	
MNXR136805	true		rxn12196	
MNXR136806	ambiguous		rxn12199	
MNXR136807	true		rxn12200	
MNXR136808	true		rxn12204	R08639
MNXR136809	true		rxn12210	
MNXR136810	true		rxn12211	
MNXR136811	true		rxn12212	
MNXR136812	true		rxn12213	
MNXR136813	ambiguous		rxn12336	
MNXR136913	NA		rxn12337	
MNXR136914	NA		rxn12338	
MNXR136915	NA		rxn12339	
MNXR136916	NA		rxn12340	
MNXR136917	NA		rxn12341	
MNXR136918	NA		rxn12342	
MNXR136919	NA		rxn12343	
MNXR136920	NA		rxn12344	
MNXR136921	NA		rxn12345	
MNXR136922	NA		rxn12346	
MNXR136923	NA		rxn12348	
MNXR136924	NA		rxn12349	
MNXR136925	NA		rxn12350	
MNXR136926	NA		rxn12351	
MNXR136927	NA		rxn12353	
MNXR136928	NA		rxn12354	
MNXR136929	NA		rxn12355	
MNXR136930	NA		rxn12356	
MNXR136931	NA		rxn12357	
MNXR136932	NA		rxn12358	
MNXR136933	NA		rxn12359	
MNXR136934	NA		rxn12360	
MNXR136935	NA		rxn12361	
MNXR136936	true		rxn12362	
MNXR136937	ambiguous		rxn12363	
MNXR136938	true		rxn12364	
MNXR136939	true		rxn12365	
MNXR136940	true		rxn12366	
MNXR136941	true		rxn12367	
MNXR136942	true		rxn12368	
MNXR136943	true		rxn12369	
MNXR136944	true		rxn12370	
MNXR136945	true		rxn12371	
MNXR136946	true		rxn12372	
MNXR136947	NA		rxn12373	
MNXR136948	true		rxn12374	
MNXR136949	true		rxn12375	
MNXR136950	true		rxn12377	
MNXR136951	true		rxn12378	
MNXR136952	true		rxn12379	
MNXR136953	true		rxn12380	
MNXR136954	true		rxn12381	
MNXR136955	true		rxn12382	
MNXR136956	true		rxn12385	
MNXR136957	true		rxn12386	
MNXR136958	true		rxn12387	
MNXR136959	true		rxn12388	
MNXR136960	NA		rxn12389	
MNXR136961	true		rxn12390	
MNXR136962	true		rxn12391	
MNXR136963	true		rxn12392	
MNXR136964	true		rxn12393	
MNXR136965	true		rxn12394	
MNXR136966	true		rxn12395	
MNXR136967	true		rxn12397	
MNXR136968	true		rxn12398	
MNXR136969	true		rxn12399	
MNXR136970	true		rxn12400	
MNXR136971	true		rxn12401	
MNXR136972	true		rxn12402	
MNXR136973	true		rxn12403	
MNXR136974	true		rxn12406	
MNXR136975	true		rxn12407	
MNXR136976	true		rxn12408	
MNXR136977	true		rxn12409	
MNXR136978	true		rxn12410	
MNXR136979	true		rxn12411	
MNXR136980	true		rxn12412	
MNXR136981	true		rxn12413	
MNXR136982	true		rxn12414	
MNXR136983	true		rxn12415	
MNXR136984	true		rxn12416	
MNXR136985	true		rxn12417	
MNXR136986	true		rxn12418	
MNXR136987	true		rxn12419	
MNXR136988	true		rxn12421	
MNXR136989	true		rxn12422	
MNXR136990	true		rxn12423	
MNXR136991	true		rxn12425	
MNXR136992	true		rxn12427	
MNXR136993	true		rxn12428	
MNXR136994	true		rxn12429	
MNXR136995	true		rxn12431	
MNXR136996	true		rxn12433	
MNXR136997	true		rxn12434	
MNXR136998	true		rxn12437	
MNXR136999	true		rxn12438	
MNXR137000	true		rxn12439	
MNXR137001	true		rxn12440	
MNXR137002	true		rxn12443	
MNXR137003	true		rxn12444	
MNXR137004	true		rxn12445	
MNXR137005	true		rxn12446	
MNXR137006	true		rxn12447	
MNXR137007	true		rxn12448	
MNXR137008	true		rxn12449	
MNXR137009	true		rxn12450	
MNXR137010	true		rxn12451	
MNXR137011	true		rxn12454	
MNXR137012	true		rxn12455	
MNXR137013	true		rxn12456	
MNXR137014	true		rxn12457	
MNXR137015	true		rxn12458	
MNXR137016	true		rxn12459	
MNXR137017	true		rxn12460	
MNXR137018	true		rxn12462	
MNXR137019	false		rxn12463	
MNXR137020	true		rxn12464	
MNXR137021	true		rxn12465	
MNXR137022	true		rxn12466	
MNXR137023	ambiguous		rxn12467	
MNXR137024	NA		rxn12496	
MNXR137041	true		rxn12498	
MNXR137042	true		rxn12504	
MNXR137043	ambiguous		rxn12518	
MNXR137044	true		rxn12519	
MNXR137045	true		rxn12520	
MNXR137046	true		rxn12521	
MNXR137047	true		rxn12523	
MNXR137048	true		rxn12524	
MNXR137049	true		rxn12525	
MNXR137050	true		rxn12526	
MNXR137051	true		rxn12527	
MNXR137052	true		rxn12528	
MNXR137053	true		rxn12530	
MNXR137054	true		rxn12531	
MNXR137055	true		rxn12532	
MNXR137056	true		rxn12533	
MNXR137057	true		rxn12534	
MNXR137058	true		rxn12535	
MNXR137059	true		rxn12536	
MNXR137060	true		rxn12537	
MNXR137061	true		rxn12538	
MNXR137062	true		rxn12539	
MNXR137063	true		rxn12541	
MNXR137064	true		rxn12542	
MNXR137065	true		rxn12543	
MNXR137066	true		rxn12544	
MNXR137067	true		rxn12545	
MNXR137068	true		rxn12546	
MNXR137069	true		rxn12547	
MNXR137070	true		rxn12548	
MNXR137071	true		rxn12550	
MNXR137072	true		rxn12552	
MNXR137073	true		rxn12553	
MNXR137074	true		rxn12555	
MNXR137075	true		rxn12556	
MNXR137076	true		rxn12557	
MNXR137077	true		rxn12558	
MNXR137078	true		rxn12559	
MNXR137079	true		rxn12560	
MNXR137080	true		rxn12561	
MNXR137081	true		rxn12562	
MNXR137082	true		rxn12563	
MNXR137083	true		rxn12564	
MNXR137084	true		rxn12565	
MNXR137085	true		rxn12566	
MNXR137086	true		rxn12567	
MNXR137087	true		rxn12568	
MNXR137088	true		rxn12569	
MNXR137089	true		rxn12570	
MNXR137090	true		rxn12572	
MNXR137091	true		rxn12573	
MNXR137092	true		rxn12575	
MNXR137093	true		rxn12576	
MNXR137094	true		rxn12577	
MNXR137095	true		rxn12580	
MNXR137096	NA		rxn12581	
MNXR137097	true		rxn12582	
MNXR137098	true		rxn12583	
MNXR137099	true		rxn12584	
MNXR137100	true		rxn12586	
MNXR137101	true		rxn12587	
MNXR137102	true		rxn12589	
MNXR137103	true		rxn12590	
MNXR137104	true		rxn12591	
MNXR137105	true		rxn12592	
MNXR137106	NA		rxn12593	
MNXR137107	true		rxn12594	
MNXR137108	true		rxn12595	
MNXR137109	true		rxn12597	
MNXR137110	true		rxn12598	
MNXR137111	true		rxn12599	
MNXR137112	true		rxn12600	
MNXR137113	true		rxn12603	
MNXR137114	true		rxn12604	
MNXR137115	true		rxn12606	
MNXR137116	true		rxn12607	
MNXR137117	true		rxn12608	
MNXR137118	true		rxn12609	
MNXR137119	true		rxn12610	
MNXR137120	true		rxn12611	
MNXR137121	true		rxn12612	
MNXR137122	true		rxn12614	
MNXR137123	true		rxn12615	
MNXR137124	true		rxn12616	
MNXR137125	true		rxn12617	
MNXR137126	true		rxn12618	
MNXR137127	true		rxn12619	
MNXR137128	true		rxn12620	
MNXR137129	NA		rxn12621	
MNXR137130	true		rxn12622	
MNXR137131	true		rxn12623	
MNXR137132	true		rxn12624	
MNXR137133	true		rxn12625	
MNXR137134	NA		rxn12627	
MNXR137135	true		rxn12628	
MNXR137136	true		rxn12629	
MNXR137137	true		rxn12630	
MNXR137138	NA		rxn12631	
MNXR137139	true		rxn12632	
MNXR137140	ambiguous		rxn12634	
MNXR137141	ambiguous		rxn12636	
MNXR137142	ambiguous		rxn12638	
MNXR137143	ambiguous		rxn12640	
MNXR137144	ambiguous		rxn12644	
MNXR137145	ambiguous		rxn12645	
MNXR137146	true		rxn12661	
MNXR137147	NA		rxn12662	
MNXR137148	true		rxn12664	
MNXR137149	ambiguous	1.6.5.3	rxn12665	
MNXR137150	ambiguous		rxn12667	
MNXR137151	ambiguous		rxn12668	
MNXR137152	ambiguous		rxn12669	
MNXR137153	NA	1.1.99.8	rxn12745	
MNXR137154	true	1.10.2.2	rxn12750	
MNXR137155	ambiguous		rxn12751	
MNXR137156	ambiguous		rxn12824	
MNXR137157	true	3.4.11.2	rxn12844	
MNXR137158	true		rxn12848	
MNXR137159	true		rxn12849	
MNXR137160	true		rxn12850	
MNXR137161	true		rxn12851	
MNXR137162	true		rxn12852	
MNXR137163	ambiguous		rxn12853	
MNXR137164	NA		rxn13027	
MNXR137298	NA		rxn13032	
MNXR137299	NA		rxn13033	
MNXR137300	true		rxn13036	
MNXR137301	false		rxn13037	
MNXR137302	NA		rxn13038	
MNXR137303	NA		rxn13040	
MNXR137304	true		rxn13041	
MNXR137305	true		rxn13042	
MNXR137306	true		rxn13043	
MNXR137307	true		rxn13045	
MNXR137308	true		rxn13047	
MNXR137309	true		rxn13048	
MNXR137310	false		rxn13049	
MNXR137311	true		rxn13050	
MNXR137312	true		rxn13051	
MNXR137313	true		rxn13052	
MNXR137314	true		rxn13053	
MNXR137315	true		rxn13054	
MNXR137316	true		rxn13055	
MNXR137317	true		rxn13056	
MNXR137318	true		rxn13057	
MNXR137319	true		rxn13058	
MNXR137320	true		rxn13059	
MNXR137321	true		rxn13060	
MNXR137322	true		rxn13061	
MNXR137323	true		rxn13062	
MNXR137324	true		rxn13063	
MNXR137325	true		rxn13064	
MNXR137326	true		rxn13065	
MNXR137327	true		rxn13066	
MNXR137328	true		rxn13067	
MNXR137329	true		rxn13068	
MNXR137330	true		rxn13069	
MNXR137331	true		rxn13070	
MNXR137332	true		rxn13071	
MNXR137333	true		rxn13072	
MNXR137334	NA		rxn13074	
MNXR137335	ambiguous		rxn13075	
MNXR137336	ambiguous		rxn13077	
MNXR137337	NA		rxn13078	
MNXR137338	NA		rxn13079	
MNXR137339	NA		rxn13080	
MNXR137340	NA		rxn13081	
MNXR137341	ambiguous		rxn13083	
MNXR137342	true		rxn13140	
MNXR137382	true		rxn13141	
MNXR137383	true		rxn13143	
MNXR137384	ambiguous		rxn13146	
MNXR137385	true		rxn13147	
MNXR137386	true		rxn13148	
MNXR137387	true		rxn13149	
MNXR137388	true		rxn13150	
MNXR137389	true		rxn13152	
MNXR137390	true		rxn13153	
MNXR137391	true		rxn13154	
MNXR137392	true		rxn13155	
MNXR137393	true		rxn13156	
MNXR137394	true		rxn13157	
MNXR137395	true		rxn13158	
MNXR137396	true		rxn13161	
MNXR137397	true		rxn13162	
MNXR137398	true		rxn13166	
MNXR137399	true		rxn13167	
MNXR137400	true		rxn13168	
MNXR137401	true		rxn13169	
MNXR137402	NA		rxn13170	
MNXR137403	true		rxn13171	
MNXR137404	NA		rxn13173	
MNXR137405	ambiguous		rxn13174	
MNXR137406	ambiguous		rxn13175	
MNXR137407	false		rxn13179	
MNXR137408	NA		rxn13181	
MNXR137409	ambiguous		rxn13184	
MNXR137410	true		rxn13187	
MNXR137411	true		rxn13234	
MNXR137412	true		rxn13235	
MNXR137413	true		rxn13236	
MNXR137414	true		rxn13237	
MNXR137415	true		rxn13238	
MNXR137416	NA		rxn13241	
MNXR137417	ambiguous		rxn13242	
MNXR137418	false		rxn13246	
MNXR137419	ambiguous		rxn13253	
MNXR137420	false		rxn13254	
MNXR137421	false		rxn13255	
MNXR137422	false		rxn13257	
MNXR137423	false		rxn13258	
MNXR137424	ambiguous		rxn13267	
MNXR137425	true		rxn13271	
MNXR137426	ambiguous		rxn13281	
MNXR137427	false		rxn13287	
MNXR137428	false		rxn13288	
MNXR137429	false		rxn13326	
MNXR137430	false		rxn13327	
MNXR137431	false		rxn13328	
MNXR137432	false		rxn13329	
MNXR137433	false		rxn13330	
MNXR137434	false		rxn13331	
MNXR137435	false		rxn13333	
MNXR137436	false		rxn13335	
MNXR137437	false		rxn13336	
MNXR137438	true		rxn13341	
MNXR137439	NA		rxn13342	
MNXR137440	false		rxn13347	
MNXR137441	false		rxn13348	
MNXR137442	false		rxn13349	
MNXR137443	false		rxn13350	
MNXR137444	false		rxn13351	
MNXR137445	false		rxn13352	
MNXR137446	false		rxn13353	
MNXR137447	false		rxn13354	
MNXR137448	false		rxn13355	
MNXR137449	false		rxn13356	
MNXR137450	false		rxn13357	
MNXR137451	false		rxn13358	
MNXR137452	true		rxn13362	
MNXR137453	true		rxn13363	
MNXR137454	true		rxn13366	
MNXR137455	NA		rxn13375	
MNXR137456	false		rxn13378	
MNXR137457	false		rxn13379	
MNXR137458	false		rxn13380	
MNXR137459	false		rxn13381	
MNXR137460	NA		rxn13382	
MNXR137461	NA		rxn13384	
MNXR137462	false		rxn13401	
MNXR137463	true		rxn13409	
MNXR137464	false		rxn13416	
MNXR137465	false		rxn13417	
MNXR137466	true		rxn13421	
MNXR137467	true		rxn13422	
MNXR137468	ambiguous		rxn13424	
MNXR137469	ambiguous		rxn13425	
MNXR137470	ambiguous		rxn13426	
MNXR137471	ambiguous		rxn13427	
MNXR137472	NA		rxn13568	
MNXR137602	true	1.2.2.1	rxn13639	
MNXR137603	true	1.2.2.1	rxn13640	
MNXR137604	true		rxn13645	
MNXR137605	true		rxn13647	
MNXR137606	true		rxn13648	
MNXR137607	false	6.2.1.20	rxn13650	
MNXR137608	false	6.2.1.20	rxn13651	
MNXR137609	false	6.2.1.20	rxn13652	
MNXR137610	false	6.2.1.20	rxn13653	
MNXR137611	false	6.2.1.20	rxn13654	
MNXR137612	false	6.2.1.20	rxn13655	
MNXR137613	false	6.2.1.20	rxn13656	
MNXR137614	false	6.2.1.20	rxn13657	
MNXR137615	false	6.2.1.20	rxn13658	
MNXR137616	true	1.3.99.10	rxn13659	
MNXR137617	true		rxn13660	
MNXR137618	ambiguous		rxn13661	
MNXR137619	ambiguous		rxn13662	
MNXR137620	true	1.8.2.1	rxn13664	
MNXR137621	true	2.3.1.41	rxn13666	
MNXR137622	true	2.3.1.41	rxn13667	
MNXR137623	true	2.3.1.41	rxn13668	
MNXR137624	true	2.3.1.41	rxn13669	
MNXR137625	false		rxn13670	
MNXR137626	true	2.3.1.41	rxn13671	
MNXR137627	true	2.3.1.41	rxn13672	
MNXR137628	true	2.3.1.41	rxn13673	
MNXR137629	false	2.3.1.41	rxn13674	
MNXR137630	false		rxn13675	
MNXR137631	false	2.3.1.41	rxn13676	
MNXR137632	false	2.3.1.41	rxn13677	
MNXR137633	ambiguous		rxn13678	
MNXR137634	ambiguous		rxn13679	
MNXR137635	ambiguous		rxn13680	
MNXR137636	ambiguous		rxn13861	
MNXR137775	ambiguous		rxn13862	
MNXR137776	ambiguous		rxn13863	
MNXR137777	ambiguous		rxn13864	
MNXR137778	true		rxn13865	
MNXR137779	ambiguous		rxn13866	
MNXR137780	ambiguous		rxn13867	
MNXR137781	ambiguous		rxn13868	
MNXR137782	ambiguous		rxn13869	
MNXR137783	ambiguous		rxn13870	
MNXR137784	true		rxn13871	
MNXR137785	ambiguous		rxn13872	
MNXR137786	ambiguous		rxn13873	
MNXR137787	ambiguous		rxn13874	
MNXR137788	true		rxn13875	
MNXR137789	ambiguous		rxn13876	
MNXR137790	ambiguous		rxn13877	
MNXR137791	ambiguous		rxn13878	
MNXR137792	ambiguous		rxn13879	
MNXR137793	ambiguous		rxn13880	
MNXR137794	ambiguous		rxn13881	
MNXR137795	ambiguous		rxn13882	
MNXR137796	ambiguous		rxn13883	
MNXR137797	true		rxn13884	
MNXR137798	ambiguous		rxn13885	
MNXR137799	true		rxn13886	
MNXR137800	false		rxn13887	
MNXR137801	ambiguous		rxn13888	
MNXR137802	ambiguous		rxn13889	
MNXR137803	true		rxn13890	
MNXR137804	ambiguous		rxn13891	
MNXR137805	ambiguous		rxn13893	
MNXR137806	ambiguous		rxn13894	
MNXR137807	true		rxn13895	
MNXR137808	ambiguous		rxn13896	
MNXR137809	ambiguous		rxn13897	
MNXR137810	redox		rxn13898	
MNXR137811	true		rxn13899	
MNXR137812	ambiguous		rxn13900	
MNXR137813	ambiguous		rxn13901	
MNXR137814	ambiguous		rxn13902	
MNXR137815	ambiguous		rxn13903	
MNXR137816	ambiguous		rxn13904	
MNXR137817	true		rxn13905	
MNXR137818	true		rxn13906	
MNXR137819	ambiguous		rxn13907	
MNXR137820	ambiguous		rxn13908	
MNXR137821	true		rxn13909	
MNXR137822	ambiguous		rxn13910	
MNXR137823	ambiguous		rxn13911	
MNXR137824	ambiguous		rxn13912	
MNXR137825	true		rxn13913	
MNXR137826	ambiguous		rxn13915	
MNXR137827	ambiguous		rxn13916	
MNXR137828	ambiguous		rxn13917	
MNXR137829	true		rxn13921	
MNXR137830	ambiguous		rxn13922	
MNXR137831	ambiguous		rxn13923	
MNXR137832	true		rxn13924	
MNXR137833	true		rxn13925	
MNXR137834	true		rxn13926	
MNXR137835	true		rxn13927	
MNXR137836	NA	1.14.14.1	rxn13961	R05259
MNXR137837	true	1.4.99.3	rxn13964	R00606
MNXR137838	true	1.14.13.41	rxn13966	R08656
MNXR137839	redox		rxn13983	R08646
MNXR137841	NA	1.16.1.8	rxn13985	R05182
MNXR137842	true	2.7.1.162	rxn13990	R08968
MNXR137843	redox	1.8.99.2	rxn13994	R04927
MNXR137844	true		rxn14006	R00047
MNXR137845	true		rxn14010	R00148
MNXR137846	true	1.17.99.3	rxn14015	R08740
MNXR137847	true	1.1.5.3	rxn14017	R08657
MNXR137848	true	2.1.1.114	rxn14029	R08769
MNXR137849	true	1.1.1.294	rxn14031	R08914
MNXR137850	true	2.8.1.6	rxn14045	R01078
MNXR137853	redox		rxn14122	R08636
MNXR137866	true		rxn14128	R03185
MNXR137867	NA	2.8.1.4	rxn14132	R08700
MNXR137868	NA		rxn14147	R08777
MNXR137869	true	1.14.13.15	rxn14149	R08761
MNXR137870	true		rxn14165	R08663
MNXR137871	NA	3.8.1.11	rxn14168	
MNXR137872	redox		rxn14244	R08642
MNXR137897	true	1.-.-.-;3.2.1.31	rxn14254	R04979
MNXR137898	true	2.3.1.185	rxn14268	R08712
MNXR137899	ambiguous	2.1.1.151	rxn14270	R05808
MNXR137900	true	1.3.1.82	rxn14271	R06417
MNXR137901	true		rxn14293	R08583
MNXR137902	true		rxn14295	R08593
MNXR137903	NA		rxn14297	R08776
MNXR137904	redox	1.3.5.2	rxn14299	R01868
MNXR137905	true		rxn14352	R08875
MNXR137914	true	1.6.5.3	rxn14356	R02166
MNXR137915	NA	2.7.4.4	rxn14391	
MNXR137921	NA		rxn14412	
MNXR137922	NA		rxn14414	
MNXR137923	NA		rxn14415	
MNXR137924	NA		rxn14418	
MNXR137925	NA		rxn14419	
MNXR137926	NA		rxn14420	
MNXR137927	NA		rxn14421	
MNXR137928	NA		rxn14422	
MNXR137929	NA		rxn14423	
MNXR137930	NA		rxn14424	
MNXR137931	NA		rxn14425	
MNXR137932	NA		rxn14426	
MNXR137933	NA		rxn14427	
MNXR137934	NA		rxn14428	
